valid_time	latitude	longitude	tcc
1640995200	32.42	72.17	1.0000014
1640995200	32.42	72.42	0.99617153
1640995200	32.42	72.67	0.99235684
1640995200	32.17	72.17	0.8629623
1640995200	32.17	72.42	0.85905606
1640995200	32.17	72.67	0.8103805
1640995200	31.92	72.17	0.5063644
1640995200	31.92	72.42	0.38519436
1640995200	31.92	72.67	0.33925015
1640998800	32.42	72.17	0.99231803
1640998800	32.42	72.42	0.972329
1640998800	32.42	72.67	0.84053886
1640998800	32.17	72.17	0.99749076
1640998800	32.17	72.42	0.94947135
1640998800	32.17	72.67	0.50553215
1640998800	31.92	72.17	0.8910912
1640998800	31.92	72.42	0.50260246
1640998800	31.92	72.67	0.03839958
1641002400	32.42	72.17	0.9553333
1641002400	32.42	72.42	0.9773689
1641002400	32.42	72.67	0.98420864
1641002400	32.17	72.17	0.92938954
1641002400	32.17	72.42	0.9515148
1641002400	32.17	72.67	0.9750343
1641002400	31.92	72.17	0.87008244
1641002400	31.92	72.42	0.9128471
1641002400	31.92	72.67	0.9366966
1641006000	32.42	72.17	0.9325393
1641006000	32.42	72.42	0.9034484
1641006000	32.42	72.67	0.899977
1641006000	32.17	72.17	0.8160003
1641006000	32.17	72.42	0.79899436
1641006000	32.17	72.67	0.85341483
1641006000	31.92	72.17	0.68229514
1641006000	31.92	72.42	0.70516807
1641006000	31.92	72.67	0.7595733
1641009600	32.42	72.17	0.936217
1641009600	32.42	72.42	0.9180667
1641009600	32.42	72.67	0.9081256
1641009600	32.17	72.17	0.83274716
1641009600	32.17	72.42	0.81353635
1641009600	32.17	72.67	0.8155276
1641009600	31.92	72.17	0.59261197
1641009600	31.92	72.42	0.6472003
1641009600	31.92	72.67	0.65235776
1641013200	32.42	72.17	0.9489832
1641013200	32.42	72.42	0.95501804
1641013200	32.42	72.67	0.95189
1641013200	32.17	72.17	0.7784128
1641013200	32.17	72.42	0.786706
1641013200	32.17	72.67	0.8135462
1641013200	31.92	72.17	0.4654703
1641013200	31.92	72.42	0.5220728
1641013200	31.92	72.67	0.5507288
1641016800	32.42	72.17	0.7877938
1641016800	32.42	72.42	0.8451211
1641016800	32.42	72.67	0.8547799
1641016800	32.17	72.17	0.49363488
1641016800	32.17	72.42	0.5709664
1641016800	32.17	72.67	0.6699807
1641016800	31.92	72.17	0.309385
1641016800	31.92	72.42	0.35941857
1641016800	31.92	72.67	0.4568612
1641020400	32.42	72.17	0.7826302
1641020400	32.42	72.42	0.75961995
1641020400	32.42	72.67	0.7796242
1641020400	32.17	72.17	0.4827187
1641020400	32.17	72.42	0.4530251
1641020400	32.17	72.67	0.47657704
1641020400	31.92	72.17	0.31036305
1641020400	31.92	72.42	0.35371327
1641020400	31.92	72.67	0.37913442
1641024000	32.42	72.17	0.7510736
1641024000	32.42	72.42	0.79344726
1641024000	32.42	72.67	0.83411956
1641024000	32.17	72.17	0.60576415
1641024000	32.17	72.42	0.6416147
1641024000	32.17	72.67	0.6525934
1641024000	31.92	72.17	0.34678435
1641024000	31.92	72.42	0.37641692
1641024000	31.92	72.67	0.38921905
1641027600	32.42	72.17	0.8228851
1641027600	32.42	72.42	0.8246246
1641027600	32.42	72.67	0.826448
1641027600	32.17	72.17	0.71482235
1641027600	32.17	72.42	0.7199188
1641027600	32.17	72.67	0.6973739
1641027600	31.92	72.17	0.44976193
1641027600	31.92	72.42	0.47767788
1641027600	31.92	72.67	0.45693356
1641031200	32.42	72.17	0.73964447
1641031200	32.42	72.42	0.75147766
1641031200	32.42	72.67	0.7960562
1641031200	32.17	72.17	0.5912909
1641031200	32.17	72.42	0.5931906
1641031200	32.17	72.67	0.6181006
1641031200	31.92	72.17	0.3844275
1641031200	31.92	72.42	0.36786407
1641031200	31.92	72.67	0.3946051
1641034800	32.42	72.17	0.7573348
1641034800	32.42	72.42	0.78046715
1641034800	32.42	72.67	0.81285393
1641034800	32.17	72.17	0.66519463
1641034800	32.17	72.42	0.6850616
1641034800	32.17	72.67	0.7106582
1641034800	31.92	72.17	0.45363915
1641034800	31.92	72.42	0.47164452
1641034800	31.92	72.67	0.49778283
1641038400	32.42	72.17	0.49103767
1641038400	32.42	72.42	0.62979347
1641038400	32.42	72.67	0.7194007
1641038400	32.17	72.17	0.2642997
1641038400	32.17	72.42	0.40332252
1641038400	32.17	72.67	0.5099357
1641038400	31.92	72.17	0.22728187
1641038400	31.92	72.42	0.2797721
1641038400	31.92	72.67	0.38575202
1641042000	32.42	72.17	0.5912418
1641042000	32.42	72.42	0.53921694
1641042000	32.42	72.67	0.55105776
1641042000	32.17	72.17	0.53592485
1641042000	32.17	72.42	0.4671573
1641042000	32.17	72.67	0.41380876
1641042000	31.92	72.17	0.51354784
1641042000	31.92	72.42	0.44248384
1641042000	31.92	72.67	0.38769716
1641045600	32.42	72.17	0.79074645
1641045600	32.42	72.42	0.7953851
1641045600	32.42	72.67	0.77761626
1641045600	32.17	72.17	0.714628
1641045600	32.17	72.42	0.7226312
1641045600	32.17	72.67	0.7507303
1641045600	31.92	72.17	0.5852754
1641045600	31.92	72.42	0.6694238
1641045600	31.92	72.67	0.69787383
1641049200	32.42	72.17	0.7639266
1641049200	32.42	72.42	0.7854339
1641049200	32.42	72.67	0.8024322
1641049200	32.17	72.17	0.6634246
1641049200	32.17	72.42	0.6761962
1641049200	32.17	72.67	0.7135421
1641049200	31.92	72.17	0.4822036
1641049200	31.92	72.42	0.571025
1641049200	31.92	72.67	0.6098434
1641052800	32.42	72.17	0.7453138
